"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"70","Decr2",991.604070250084,0.791226088209092,0.123470977103234,6.40819491974661,1.47252577256839e-10,2.7180020950617e-08
"71","Dph5",620.402501893479,0.630854873704339,0.178574338569779,3.53272972341336,0.000411292718674973,0.0253056005734592
"72","Dynlt1-ps1",1037.47191298563,-0.588435888573525,0.170427795930057,-3.45269904690323,0.000555007834611801,0.0322054097084171
"73","Dynlt1b",3745.34783689673,-0.85572137318505,0.116945649599056,-7.31725700031476,2.53090865281993e-13,6.13144257503789e-11
"74","Dynlt1c",3660.58935714449,-0.647247937886465,0.111877471052595,-5.78532864388921,7.23707003013135e-09,1.19881755772629e-06
"75","Efcab7",75.6680985282077,-2.03968443771267,0.329851482742558,-6.18364489604128,6.26381856018553e-10,1.11375291298124e-07
"76","Elavl4",275.131114874697,-12.4386240829615,1.24071549997557,-10.0253636576689,1.17924684149659e-23,6.7220538338369e-21
"77","Emilin1",3466.14923261017,0.435514127644073,0.122695403476626,3.54955536477812,0.000385882312610617,0.024125113228085
"78","Emilin2",38149.6881044781,-0.704775997437076,0.16188625933693,-4.35352574285037,1.33965356014135e-05,0.00128533790342077
"79","Eml4",6200.93027462376,-0.604427058802814,0.181371577546365,-3.33253460646722,0.000860587668113937,0.0454470016232049
"80","Entpd4",1170.38201093757,0.770743587249813,0.149750025432028,5.14686782206694,2.64871821832575e-07,3.6667719849551e-05
"81","Entpd4b",1333.83371781308,1.01471241818097,0.127085862088306,7.98446342895243,1.41134855131089e-15,4.27396035514942e-13
"82","Epas1",1412.79537706749,-3.47427809543038,0.240241806677761,-14.4615882783902,2.1185216540396e-47,4.10590681769414e-44
"83","Epb41l3",189.478164266632,1.76938337224943,0.371410303461448,4.7639587694774,1.89831309264692e-06,0.000220306623045449
"84","Ermard",1445.29542291111,-1.17066270345515,0.179950086097151,-6.5054856535225,7.74427749953847e-11,1.53154941039342e-08
"85","Exo5",874.857577454692,0.362773710792298,0.109291767498464,3.31931415417356,0.000902388479666331,0.0475249758815575
"86","Exoc7",3059.53299587392,0.333174002684522,0.0930886572414875,3.57910418473663,0.000344774009534355,0.0218368139829586
"87","Fah",345.576938890666,-3.09844564152616,0.183327791114394,-16.9011235159254,4.4141520707695e-64,1.71101362567167e-60
"88","Fam126a",3060.02288207964,0.852738873755726,0.112533828851869,7.57762250210296,3.5194465721526e-14,9.09471920198528e-12
"89","Fam177a",8348.75391521181,-0.601912975244706,0.138347875054638,-4.35072078271526,1.35690750618347e-05,0.00129547903336659
"90","Fam177a2",8241.99637529657,-0.629412842866154,0.144095777919194,-4.36801724488496,1.25379595657794e-05,0.00120894624051926
"91","Fbln2",16.5004405583991,6.05368241331418,1.70722048685922,3.54592887088133,0.000391231793472354,0.0243663115063917
"92","Fbrsl1",9334.25737341092,-0.851231633342606,0.257434592886918,-3.30659381785774,0.000944377204298885,0.0493341633329291
"93","Fes",12244.5822224669,0.957424494968708,0.111868518133053,8.55848017786361,1.14365138038186e-17,4.18209573644922e-15
"94","Fkbp10",20.7093638910286,20.7210586750345,2.15762772103499,9.60363016892218,7.71772868566048e-22,3.71671106333873e-19
"95","Fkbp9",624.580530699704,2.02558844410363,0.192245421949782,10.5364716806247,5.86584971397382e-26,3.66729139698473e-23
"96","Flrt2",2032.30507583742,-1.2906046805745,0.386629334258139,-3.33809301627591,0.000843555055230407,0.0451431350620593
"97","Ftl1-ps1",2009.73210753028,22.6132033157257,5.77097526440746,3.9184370543386,8.91249964799783e-05,0.00705755162087419
"98","Furin",29027.191006907,1.47816844684133,0.267728101301413,5.52115537986499,3.36777799582728e-08,5.09928947946316e-06
"99","Fzd8",44.713425960987,-2.43843858790518,0.552975911876818,-4.40966511475887,1.03530595403459e-05,0.00103429199459507
"100","Galnt11",2933.74630118823,-0.6718260035824,0.0866146780199871,-7.75649138160359,8.7311240195828e-15,2.38335091019062e-12
"101","Gask1b",427.631136153072,1.55301936602866,0.42414697552604,3.66151229559649,0.000250730825372458,0.0171106131216324
"102","Gcc1",2634.96278041662,0.627386234082133,0.128754559214468,4.87273023891207,1.10066467462983e-06,0.00013762569070323
"103","Gdf3",1128.40780901782,3.19247463390658,0.449961882808331,7.09498905547622,1.29361722552426e-12,3.02067415034766e-10
"104","Gdpgp1",407.04782954009,0.519933952354021,0.14398248440534,3.61109168591855,0.000304910837349925,0.0198972287497606
"105","Ggct",351.996016962184,1.96647367929907,0.4526301373654,4.3445487097815,1.39562274673524e-05,0.00130669393499883
"106","Glo1",2389.98838042846,-1.03178833911875,0.207450532407324,-4.97365963415732,6.57006231837524e-07,8.60367417516422e-05
"107","Glo1-ps",207.203141146436,-4.72247150546872,0.389472083760945,-12.1253145023029,7.75618703664391e-34,6.83284822532707e-31
"108","Gm10154",35.937709492096,-3.59656776560319,0.470374675722617,-7.64617644450764,2.07043520818994e-14,5.4225817256661e-12
"109","Gm10420",399.305965257866,-0.909662815693961,0.20182229096143,-4.50724650562908,6.56743197616375e-06,0.000669912627000156
"110","Gm10499",16.4839947998824,-2.55586995811978,0.566560183885158,-4.51120645399582,6.44599430937752e-06,0.000661004315926168
"111","Gm10503",277.076851107202,-11.1487994219564,1.19305572446532,-9.34474324487472,9.21126878669597e-21,3.88094783380336e-18
"112","Gm11249",255.436961939398,-2.27109045913174,0.211298336133912,-10.7482647553477,6.03869464298756e-27,4.1798550312765e-24
"113","Gm11847",1202.53585757145,-1.00105981696552,0.13661910664556,-7.32737785764206,2.34699405233951e-13,5.7578597124547e-11
"114","Gm11942",701.619375631149,-1.26801782192204,0.160482323235436,-7.90129278015118,2.7602543801561e-15,7.98455076743365e-13
"115","Gm12091",496.150626731637,-0.998151761619086,0.171220810371974,-5.82961708597583,5.55547057568934e-09,9.28194614029613e-07
"116","Gm12366",1035.36582087438,-1.84870701722742,0.140167927155574,-13.1892299097462,1.01213874825151e-39,1.3077507386575e-36
"117","Gm12454",18.1885860442878,-5.98838302553468,1.34679185683737,-4.44640572716041,8.73189602405851e-06,0.000881421233553531
"118","Gm12666",100.928205352793,-1.00296991446466,0.291470951840767,-3.4410630223371,0.000579433555922974,0.0329564633109225
"119","Gm12844",263.074810381702,0.578667670643337,0.163259373430532,3.54446828065013,0.000393405837642185,0.0243663115063917
"120","Gm12867",8.8054805991321,-5.75386872972429,1.6633189652422,-3.45926959889287,0.000541642456531804,0.0316191941266352
"121","Gm13339",133.405479481951,1.07293487692353,0.306991122444227,3.49500294464854,0.000474056525174493,0.0287115297325214
"122","Gm14322",14.7987704533664,-2.14959600942949,0.650000506873265,-3.30706820486927,0.000942779342211686,0.0493341633329291
"123","Gm15432",100.103926441878,-3.62324241469012,0.255557744364915,-14.1777836695743,1.25755863637903e-45,2.03106199430517e-42
"124","Gm15726",6284.31294735125,-2.67502817403412,0.479243959826605,-5.58176711293756,2.3808704487069e-08,3.66219445764988e-06
"125","Gm16286",7978.40812280604,-0.349279521902861,0.100533896984576,-3.47424632267511,0.00051229051283075,0.030363004370559
"126","Gm16867",1594.64561302901,6.0203493192121,0.595684405625947,10.1066089062478,5.16408625009606e-24,3.03288350342763e-21
"127","Gm18025",23.8433697909096,-3.07618075039678,0.467117394914993,-6.58545535637051,4.53493346899366e-11,9.35016442154959e-09
"128","Gm19557",18.1293433125668,-4.87177694826384,1.28808395240632,-3.78218899409676,0.00015545525883901,0.0112841886575238
"129","Gm20186",2393.5844203389,2.06764797266775,0.57634986766157,3.58748754650857,0.000333879674116744,0.0212859275133441
"130","Gm20478",17.866973552571,-3.06160503999527,0.616508991973444,-4.96603468863459,6.83357367945923e-07,8.88869070346304e-05
"131","Gm23812",29.9980892690754,4.1758842488196,0.919383073265203,4.54205039254082,5.5709719449167e-06,0.00057738506558519
"132","Gm24447",143.31629584939,1.34537934226176,0.365179042678891,3.684163615722,0.000229454824335816,0.0159392973134496
"133","Gm26315",123.48969686443,1.44159222300185,0.364197638637396,3.9582690003027,7.54949058359418e-05,0.00602126242800983
"134","Gm26510",80.2626548179411,3.13308157649858,0.376652279755131,8.31823340757545,8.92840563120512e-17,2.93290558539638e-14
"135","Gm26520",64.0564449607846,8.91382350858876,2.1858029007298,4.07805457006786,4.54141087370352e-05,0.00374540783588289
"136","Gm26862",87.6501350861816,-9.43824257972276,1.20170098286465,-7.85406911894472,4.02752146153407e-15,1.13126657168104e-12
"137","Gm27177",1200.62394507594,9.1987036614389,0.466188200516178,19.7317384937109,1.15141782016942e-86,7.43854292423451e-83
"138","Gm27288",94.6960915306229,0.727034805353037,0.21455250007036,3.38861027074779,0.000702477768696713,0.0384596656359068
"139","Gm30083",17.0010304668622,-8.44991434584078,1.28971882255706,-6.55174926352362,5.68669675319772e-11,1.1480611434763e-08
"140","Gm30613",37.2397182774598,-5.94533528801908,0.697702928254647,-8.52129903323147,1.57773592015092e-17,5.66261108674906e-15
"141","Gm34084",34.1190670968499,3.4119416158934,0.918981509143854,3.71274240226231,0.000205025536840582,0.0145021895237494
"142","Gm3435",767.817536271729,-1.64463468850808,0.228785209145624,-7.18855338004498,6.54813863101573e-13,1.54767652204531e-10
"143","Gm3448",32.13441013464,-1.57536583142823,0.438816126599461,-3.59003631802752,0.00033063189139411,0.0212184658513551
"144","Gm35279",7.68542044205239,-4.69271521626187,1.29575708609896,-3.62160104436694,0.000292785404536415,0.0191705200179738
"145","Gm35572",56.2048669258904,7.69573224724955,1.1673634683261,6.59240455612728,4.32759397085516e-11,9.01861276872514e-09
"146","Gm35585",24.4825747921852,2.54029140567262,0.543612461369155,4.67298229197061,2.96857370269822e-06,0.000321821700625904
"147","Gm37103",22.7244374234339,-2.13582178909496,0.585256184498409,-3.6493792729853,0.000262874746035585,0.0176901925448461
"148","Gm37233",202.648872222697,-1.16833784024274,0.33437970088912,-3.49404535363874,0.000475760187643452,0.0287249476533263
"149","Gm37513",9.81069844084268,6.76325635340828,1.39951998528686,4.83255432184628,1.34792315492315e-06,0.000162261482394818
"150","Gm37784",678.936323167828,-1.77092417743511,0.182685657143364,-9.69383259269974,3.20279314970809e-22,1.59162394960237e-19
"151","Gm37847",77.4032026178979,-3.0074019605173,0.475867249734625,-6.3198338658406,2.61844651447217e-10,4.74281419597993e-08
"152","Gm38378",9.94903129540181,6.73695714117926,1.40033846122143,4.81094915817923,1.50215227881502e-06,0.000176443717064933
"153","Gm42031",3503.59593115788,-3.62600711586582,0.461213710372269,-7.8618805866354,3.78408694925004e-15,1.07852042887375e-12
"154","Gm42427",280.531408615317,-2.65161679331775,0.229885608525243,-11.5345054017446,8.8393742136202e-31,6.58907352439128e-28
"155","Gm42429",15.7911018556283,-2.00514511636501,0.500840795424943,-4.00355788642123,6.23969245254484e-05,0.00503881164261548
"156","Gm42546",25.9149012858351,-8.03286778186897,1.21318992469618,-6.6212780194994,3.56106480801288e-11,7.58428538946128e-09
"157","Gm43143",8.13683748880068,-5.10165093757134,1.39440757659546,-3.65865118864841,0.000253546149983379,0.0171817410238737
"158","Gm43196",57.3246459280966,-2.48659868477128,0.441733629337142,-5.62918129756756,1.81067000910052e-08,2.80740763571017e-06
"159","Gm43197",1327.32528167612,-0.882130592989914,0.26450845472344,-3.33498070567248,0.000853053179303795,0.0452959552550325
"160","Gm43305",1548.58848826466,-1.32894873569753,0.274350459961911,-4.84398216748765,1.27262359334477e-06,0.000156908441089715
"161","Gm43573",9.65786468496398,2.54792057407208,0.739492493655679,3.44549890084271,0.000570006285314839,0.0327812813521866
"162","Gm44280",16.8435373116784,-5.9183293892089,1.60096685062941,-3.69672200700604,0.000218401272058474,0.0152809929738819
"163","Gm44851",20.5276324996473,3.09918958504376,0.740318587965748,4.18629173361665,2.8354886331487e-05,0.0024643320717065
"164","Gm45410",11.8380342332715,-3.84868109924682,0.926048025436713,-4.15602754234245,3.23828803436996e-05,0.00280184198188054
"165","Gm45522",177.196310892801,0.739256619822384,0.219189290346687,3.37268585820555,0.000744388284029574,0.0402988528848524
"166","Gm45718",18.9908036812344,-2.05688133384699,0.552997287239188,-3.71951432911338,0.00019960622386548,0.0142078426476663
"167","Gm46223",22.6827829372836,-1.96231585475122,0.420188225079273,-4.67008768363514,3.01071198794611e-06,0.000324170050213242
"168","Gm46620",1111.25400548696,-2.99941880879204,0.240489357379641,-12.4721477967821,1.05931784126176e-35,1.08055995165759e-32
"169","Gm4705",43.7249431636779,-1.32001728668622,0.301949762730225,-4.37164538481714,1.23313695205731e-05,0.00119497136339114
"170","Gm47438",5.26497836558454,5.12601589531587,1.40075521612191,3.65946586264203,0.000252741507831087,0.0171817410238737
"171","Gm47547",4.87238929344875,-2.99328735931044,0.906038981676785,-3.30370703672246,0.000954154860334015,0.0497109552369181
"172","Gm47601",20.2195224061201,-3.91772848410716,1.12862163894304,-3.47125054927721,0.000518040396598338,0.0306101857514402
"173","Gm47922",27.7035550047484,-1.7319737492315,0.370656044332588,-4.67272495812158,2.97229680677141e-06,0.000321821700625904
"174","Gm48079",7.77783225038012,-5.4681064503776,1.47037527274105,-3.71885092992896,0.000200131109994989,0.0142078426476663
"175","Gm48362",42.4954727822199,-3.5197012851182,0.457389244167594,-7.6951990673146,1.41274052775488e-14,3.80282280116908e-12
"176","Gm48552",8.91975015272481,-5.55647891433816,1.48862900460898,-3.73261497467442,0.000189502150266955,0.0136027450900883
"177","Gm49797",47.0822801921697,-2.98901392437648,0.466202787293597,-6.41140294704869,1.44186537674056e-10,2.71308668607852e-08
"178","Gm49980",4669.05534121506,-2.63254255188677,0.282266523940367,-9.32644266538294,1.09483861704143e-20,4.42063900768331e-18
"179","Gm50020",103.031197076991,9.12346646681798,1.42369251516718,6.40831244782281,1.47139134981429e-10,2.7180020950617e-08
"180","Gm50022",274.08556651644,-11.8216524974504,1.23978655021931,-9.53523208923283,1.4955067453343e-21,6.9010514836486e-19
"181","Gm50242",8.01910783014962,-6.31071266325988,1.410564329389,-4.47389213790303,7.6808498273516e-06,0.000779385081172258
"182","Gm5586",608.109898991288,-2.70048833347586,0.164187007908639,-16.4476371661425,8.72044571127277e-61,2.81684930550296e-57
"183","Gm5815",32.7196190925257,-3.28733559259868,0.64569828827543,-5.09113258047917,3.5593103241687e-07,4.82398555193801e-05
"184","Gm5871",95.1476211918932,-7.01559144165807,0.748517429419645,-9.37264940790696,7.07342604770996e-21,3.04644600512593e-18
"185","Gm5920",1058.92691550122,0.272028389576424,0.0715673376396286,3.80101312341952,0.00014410566866329,0.0106599693296306
"186","Gm6034",150.944638897406,-2.70081098523734,0.798593304531986,-3.38196046712431,0.000719705011390774,0.0390717165987804
"187","Gm6139",1530.65284447788,-2.36020468929528,0.165001937177571,-14.3041029073209,2.06280650427737e-46,3.63447753267269e-43
"188","Gm6311",1621.68361829242,-2.19833934920653,0.167261766735186,-13.1431073108716,1.86411684151828e-39,2.25802803159161e-36
"189","Gm6410",24.4903758226371,-8.86207289779212,1.28345450920715,-6.90485937305766,5.02531843809561e-12,1.11949076607737e-09
