"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","0610009E02Rik",18.4792197947492,1.20022806468348,0.376784545025565,3.18544929862248,0.0014452942675,0.00418326192214449
"2","0610009L18Rik",58.6211666862553,-0.956788543217197,0.3326925087453,-2.87589446130177,0.00402884394356345,0.0106359886106537
"3","0610010F05Rik",1737.22103066611,-0.327567092933643,0.128351296508031,-2.55211362756393,0.0107071593066991,0.0255098488637178
"4","0610010K14Rik",137.693621251761,-0.643099423279707,0.253793390178182,-2.53394866914462,0.0112785251742622,0.0267131524704211
"5","0610012G03Rik",1838.94726496655,-0.916952474473173,0.193226560825466,-4.74547841950889,2.08014091420991e-06,9.64289379075338e-06
"6","0610030E20Rik",1791.96097493262,0.692054519588913,0.102689856815133,6.7392685222532,1.59185976214856e-11,1.35039291384172e-10
"7","0610039K10Rik",16.9938250050351,-1.72497583080242,0.487625645952902,-3.53750022198182,0.000403933846276792,0.00129287895153681
"8","0610040J01Rik",34.807290531489,-3.85612880348981,1.23341774199266,-3.12637695421829,0.00176974546018749,0.00504305419270296
"9","1110002J07Rik",414.538451683879,1.92623258392217,0.3775185198575,5.10235255385421,3.35457082516274e-07,1.74202969645138e-06
"10","1110004F10Rik",4842.55650742442,0.365605596199655,0.0799442533070633,4.57325675174394,4.80201100332647e-06,2.1132015445801e-05
"11","1110012L19Rik",559.644530302202,0.477337677772782,0.133713037199351,3.56986639276711,0.000357163346172316,0.00115355494894438
"12","1110032F04Rik",78.8047595040395,2.82957678113079,0.754972282153883,3.74792141117844,0.000178306099852568,0.000608761087952035
"13","1110046J04Rik",57.0296615616058,1.24887718917319,0.324564414120417,3.84785618767755,0.000119155962646078,0.000419561034699711
"14","1110059E24Rik",1212.2391427538,0.554485484688712,0.157067393028245,3.53023930682416,0.000415183949254422,0.00132372818941025
"15","1110065P20Rik",313.766106465152,0.631366326129995,0.213931131064749,2.95125970207161,0.00316480695126429,0.00856354809572869
"16","1190005I06Rik",12.5654419410687,-3.03375025886093,0.828004242945059,-3.66393081280651,0.000248373902290242,0.000826251552849847
"17","1200007C13Rik",14.9096474706664,4.04213213979822,1.26467970398708,3.19617064072019,0.00139264722252019,0.00404458698248791
"18","1300002E11Rik",153.575317795486,1.40675255755502,0.220988017029506,6.3657413486234,1.94348706422233e-10,1.49378458586304e-09
"19","1500002C15Rik",44.796862921647,-1.05339147970833,0.332630491405512,-3.16685182785642,0.00154098814097728,0.00443977584484509
"20","1500011B03Rik",1269.4716363097,0.328645982451221,0.102764796332047,3.19804051758464,0.00138364838136551,0.00402009256210593
"21","1600010M07Rik",94.4085627584,1.0133257291839,0.301233746908698,3.36391835105722,0.00076844273487088,0.00234497488566
"22","1600012H06Rik",3012.46505599317,0.463831104837331,0.116048551050856,3.99687114261396,6.41852162562643e-05,0.000235437680382023
"23","1600014C10Rik",14050.8632061549,2.47260189490081,0.207374783878294,11.9233488694168,8.94397036953935e-33,3.77414338597637e-31
"24","1600022D10Rik",19.5468425956104,2.32159355274177,0.56697852852516,4.09467631654547,4.22758590121427e-05,0.000159342302140736
"25","1700001C19Rik",11.9245332985455,-2.69958872216738,0.994541634356597,-2.71440493681679,0.00663949530489532,0.0166627296368271
"26","1700003F12Rik",14.3593831129892,-2.42901703252477,0.946438546630633,-2.56648151237308,0.0102736101727441,0.0245894097532151
"27","1700003N22Rik",26.4692210505609,1.25119726595466,0.324468867172778,3.85613965634615,0.00011519169436036,0.000406473815564766
"28","1700008J07Rik",77.7324190613873,-0.831303616086276,0.234335863022252,-3.54748780389341,0.000388923758031362,0.00124801624308471
"29","1700010I14Rik",55.3123818739522,-2.62007816438702,0.557080778219042,-4.7032284487777,2.56079613962403e-06,1.17335019685091e-05
"30","1700011B04Rik",4.5278872689847,3.40687313049794,1.27445955654197,2.67319046180007,0.00751335791775108,0.0186172935197657
"31","1700012B09Rik",23.503717509694,6.61061196746832,1.09625331705325,6.03018651312981,1.63770559695508e-09,1.13165986751408e-08
"32","1700018L02Rik",11.2881421595987,-1.87678922065284,0.775203401080876,-2.42102810441235,0.0154766806854768,0.0353981150134188
"33","1700019D03Rik",22.7764827727872,-5.32766980630995,0.958391815655807,-5.55896838775104,2.71373838692277e-08,1.61673387381627e-07
"34","1700019L13Rik",11.0309908336271,4.75457847614518,1.1112094361781,4.27874199169699,1.87952574789668e-05,7.47887323315132e-05
"35","1700020L24Rik",52.4454606440548,-1.60606276820213,0.35007992987991,-4.58770306756252,4.48149434090889e-06,1.98195665217661e-05
"36","1700023B13Rik",45.7584727306442,1.20825959997135,0.364745007181386,3.31261450104097,0.000924282830770025,0.00277492786875725
"37","1700025G04Rik",1761.38573114917,-1.56530499214262,0.218799920143551,-7.15404736489692,8.42559728917848e-13,8.17742515084267e-12
"38","1700030C10Rik",11.9140230476419,-1.66449560956434,0.690912359768523,-2.40912698409679,0.015990733089259,0.0364741088475439
"39","1700030J22Rik",170.683507859977,2.19282164642753,0.221741899467912,9.889072167639,4.64311182091189e-23,1.10277779310468e-21
