"","x"
"4121","Donson"
"4122","Dop1a"
"4123","Dop1b"
"4124","Dot1l"
"4125","Dpagt1"
"4126","Dpep2"
"4127","Dpf1"
"4128","Dpf2"
"4129","Dpf3"
"4130","Dph1"
"4131","Dph2"
"4132","Dph3"
"4133","Dph5"
"4134","Dph6"
"4135","Dph7"
"4136","Dpm1"
"4137","Dpm2"
"4138","Dpm3"
"4139","Dpp3"
"4140","Dpp4"
"4141","Dpp6"
"4142","Dpp7"
"4143","Dpp8"
"4144","Dpp9"
"4145","Dppa3"
"4146","Dpy19l1"
"4147","Dpy19l2"
"4148","Dpy19l3"
"4149","Dpy19l4"
"4150","Dpy30"
"4151","Dpyd"
"4152","Dpys"
"4153","Dpysl2"
"4154","Dpysl3"
"4155","Dpysl5"
"4156","Dqx1"
"4157","Dr1"
"4158","Dram1"
"4159","Dram2"
"4160","Drap1"
"4161","Draxin"
"4162","Drc3"
"4163","Drd1"
"4164","Drg1"
"4165","Drg2"
"4166","Drosha"
"4167","Drp2"
"4168","Dscam"
"4169","Dscc1"
"4170","Dse"
"4171","Dsel"
"4172","Dsn1"
"4173","Dsp"
"4174","Dst"
"4175","Dstn"
"4176","Dstyk"
"4177","Dtd1"
"4178","Dtd2"
"4179","Dtl"
"4180","Dtnb"
"4181","Dtnbp1"
"4182","Dtwd1"
"4183","Dtwd2"
"4184","Dtx1"
"4185","Dtx2"
"4186","Dtx3"
"4187","Dtx3l"
"4188","Dtx4"
"4189","Dtymk"
"4190","Dubr"
"4191","Dus1l"
"4192","Dus2"
"4193","Dus3l"
"4194","Dus4l"
"4195","Dusp1"
"4196","Dusp10"
"4197","Dusp11"
"4198","Dusp12"
"4199","Dusp13"
"4200","Dusp14"
"4201","Dusp16"
"4202","Dusp18"
"4203","Dusp19"
"4204","Dusp2"
"4205","Dusp22"
"4206","Dusp23"
"4207","Dusp27"
"4208","Dusp28"
"4209","Dusp3"
"4210","Dusp4"
"4211","Dusp5"
"4212","Dusp6"
"4213","Dusp7"
"4214","Dusp8"
"4215","Dusp9"
"4216","Dut"
"4217","Dvl1"
"4218","Dvl2"
"4219","Dvl3"
"4220","Dxo"
"4221","Dym"
"4222","Dync1h1"
"4223","Dync1i2"
"4224","Dync1li1"
"4225","Dync1li2"
"4226","Dync2h1"
"4227","Dync2li1"
"4228","Dynll1"
"4229","Dynll2"
"4230","Dynlrb1"
"4231","Dynlt1-ps1"
"4232","Dynlt1a"
"4233","Dynlt1b"
"4234","Dynlt1c"
"4235","Dynlt1f"
"4236","Dynlt3"
"4237","Dyrk1a"
"4238","Dyrk1b"
"4239","Dyrk2"
"4240","Dyrk3"
"4241","Dyrk4"
"4242","Dysf"
"4243","Dzank1"
"4244","Dzip1"
"4245","Dzip3"
"4246","E030022I16Rik"
"4247","E030024N20Rik"
"4248","E030030I06Rik"
"4249","E030037K01Rik"
"4250","E030042O20Rik"
"4251","E130102H24Rik"
"4252","E130201H02Rik"
"4253","E130218I03Rik"
"4254","E130307A14Rik"
"4255","E130308A19Rik"
"4256","E130309D02Rik"
"4257","E130311K13Rik"
"4258","E130317F20Rik"
"4259","E230001N04Rik"
"4260","E230013L22Rik"
"4261","E230015B07Rik"
"4262","E230016K23Rik"
"4263","E230016M11Rik"
"4264","E230025N22Rik"
"4265","E230029C05Rik"
"4266","E230032D23Rik"
"4267","E2f1"
"4268","E2f2"
"4269","E2f3"
"4270","E2f4"
"4271","E2f5"
"4272","E2f6"
"4273","E2f7"
"4274","E2f8"
"4275","E330011M16Rik"
"4276","E330020D12Rik"
"4277","E330034L11Rik"
"4278","E330037G11Rik"
"4279","E430018J23Rik"
"4280","E430021H15Rik"
"4281","E430024I08Rik"
"4282","E430024P14Rik"
"4283","E4f1"
"4284","E530011L22Rik"
"4285","Eaf1"
"4286","Eaf2"
"4287","Eapp"
"4288","Ear1"
"4289","Ear2"
"4290","Ears2"
"4291","Ebag9"
"4292","Ebf1"
"4293","Ebf3"
"4294","Ebi3"
"4295","Ebna1bp2"
"4296","Ebp"
"4297","Ebpl"
"4298","Ecd"
"4299","Ece1"
"4300","Ech1"
"4301","Echdc1"
"4302","Echdc3"
"4303","Echs1"
"4304","Eci1"
"4305","Eci2"
"4306","Ecm1"
"4307","Ecpas"
"4308","Ecscr"
"4309","Ecsit"
"4310","Ect2"
"4311","Eda"
"4312","Eda2r"
"4313","Edaradd"
"4314","Edc3"
"4315","Edc4"
"4316","Edem1"
"4317","Edem2"
"4318","Edem3"
"4319","Edf1"
"4320","Edil3"
"4321","Edn1"
"4322","Ednra"
"4323","Ednrb"
"4324","Edrf1"
"4325","Eea1"
"4326","Eed"
"4327","Eef1a1"
"4328","Eef1a1-ps1"
"4329","Eef1a2"
"4330","Eef1akmt1"
"4331","Eef1akmt2"
"4332","Eef1akmt3"
"4333","Eef1akmt4"
"4334","Eef1aknmt"
"4335","Eef1b2"
"4336","Eef1d"
"4337","Eef1e1"
"4338","Eef1g"
"4339","Eef2"
"4340","Eef2-ps2"
"4341","Eef2k"
"4342","Eef2kmt"
"4343","Eefsec"
"4344","Eepd1"
"4345","Efcab11"
"4346","Efcab12"
"4347","Efcab14"
"4348","Efcab2"
"4349","Efcab5"
"4350","Efcab6"
"4351","Efcab7"
"4352","Efcab8"
"4353","Efcab9"
"4354","Efcc1"
"4355","Efemp2"
"4356","Efhb"
"4357","Efhc1"
"4358","Efhd1"
"4359","Efhd2"
"4360","Efl1"
"4361","Efna1"
"4362","Efna2"
"4363","Efna3"
"4364","Efna5"
"4365","Efnb1"
"4366","Efnb2"
"4367","Efnb3"
"4368","Efr3a"
"4369","Efr3b"
"4370","Eftud2"
"4371","Egf"
"4372","Egfem1"
"4373","Egfl7"
"4374","Egfl8"
"4375","Egfr"
"4376","Egln1"
"4377","Egln2"
"4378","Egln3"
"4379","Egr1"
"4380","Egr2"
"4381","Egr3"
"4382","Ehbp1"
"4383","Ehbp1l1"
"4384","Ehd1"
"4385","Ehd2"
"4386","Ehd3"
"4387","Ehd4"
"4388","Ehhadh"
"4389","Ehmt1"
"4390","Ehmt2"
"4391","Ei24"
"4392","Eid1"
"4393","Eid2"
"4394","Eid2b"
"4395","Eid3"
"4396","Eif1"
"4397","Eif1-ps1"
"4398","Eif1-ps2"
"4399","Eif1a"
"4400","Eif1ad"
"4401","Eif1ax"
"4402","Eif1b"
"4403","Eif2a"
"4404","Eif2ak1"
"4405","Eif2ak2"
"4406","Eif2ak3"
"4407","Eif2ak4"
"4408","Eif2b1"
"4409","Eif2b2"
"4410","Eif2b3"
"4411","Eif2b4"
"4412","Eif2b5"
"4413","Eif2d"
"4414","Eif2s1"
"4415","Eif2s2"
"4416","Eif2s3x"
"4417","Eif2s3y"
"4418","Eif3a"
"4419","Eif3b"
"4420","Eif3c"
"4421","Eif3d"
"4422","Eif3e"
"4423","Eif3f"
"4424","Eif3g"
"4425","Eif3h"
"4426","Eif3i"
"4427","Eif3j1"
"4428","Eif3j2"
"4429","Eif3k"
"4430","Eif3l"
"4431","Eif3m"
"4432","Eif3s6-ps1"
"4433","Eif3s6-ps2"
"4434","Eif4a-ps4"
"4435","Eif4a1"
"4436","Eif4a2"
"4437","Eif4a3"
"4438","Eif4a3l2"
"4439","Eif4b"
"4440","Eif4e"
"4441","Eif4e2"
"4442","Eif4e3"
"4443","Eif4ebp1"
"4444","Eif4ebp2"
"4445","Eif4ebp3"
"4446","Eif4enif1"
"4447","Eif4g1"
"4448","Eif4g2"
"4449","Eif4g3"
"4450","Eif4h"
"4451","Eif5"
"4452","Eif5a"
"4453","Eif5a2"
"4454","Eif5al3-ps"
"4455","Eif5b"
"4456","Eif6"
"4457","Eipr1"
"4458","Elac1"
"4459","Elac2"
"4460","Elane"
"4461","Elavl1"
"4462","Elavl4"
"4463","Eldr"
"4464","Elf1"
"4465","Elf2"
"4466","Elf4"
"4467","Elfn1"
"4468","Elfn2"
"4469","Elk1"
"4470","Elk3"
"4471","Elk4"
"4472","Ell"
"4473","Ell2"
"4474","Ell3"
"4475","Elmo1"
"4476","Elmo2"
"4477","Elmo3"
"4478","Elmod2"
"4479","Elmod3"
"4480","Elmsan1"
"4481","Eloa"
"4482","Elob"
"4483","Eloc"
"4484","Elof1"
"4485","Elovl1"
"4486","Elovl2"
"4487","Elovl4"
"4488","Elovl5"
"4489","Elovl6"
"4490","Elovl7"
"4491","Elp1"
"4492","Elp2"
"4493","Elp3"
"4494","Elp4"
"4495","Elp5"
"4496","Elp6"
"4497","Emb"
"4498","Emc1"
"4499","Emc10"
"4500","Emc2"
"4501","Emc3"
"4502","Emc4"
"4503","Emc6"
"4504","Emc7"
"4505","Emc8"
"4506","Emc9"
"4507","Emd"
"4508","Eme1"
"4509","Eme2"
"4510","Emg1"
"4511","Emilin1"
"4512","Emilin2"
"4513","Eml1"
"4514","Eml2"
"4515","Eml3"
"4516","Eml4"
"4517","Eml5"
"4518","Eml6"
"4519","Emp1"
"4520","Emp2"
"4521","Emp3"
"4522","Emsy"
"4523","En2"
"4524","Enah"
"4525","Enc1"
"4526","Endod1"
"4527","Endog"
"4528","Endov"
"4529","Eng"
"4530","Engase"
"4531","Enho"
"4532","Enkd1"
"4533","Enkur"
"4534","Eno1"
"4535","Eno1b"
"4536","Eno2"
"4537","Eno3"
"4538","Eno4"
"4539","Enoph1"
"4540","Enox1"
"4541","Enox2"
"4542","Enpp1"
"4543","Enpp2"
"4544","Enpp4"
"4545","Enpp5"
"4546","Enpp6"
"4547","Ensa"
"4548","Enthd1"
"4549","Entpd1"
"4550","Entpd2"
"4551","Entpd3"
"4552","Entpd4"
"4553","Entpd4b"
"4554","Entpd5"
"4555","Entpd6"
"4556","Entpd7"
"4557","Entr1"
"4558","Eny2"
"4559","Eogt"
"4560","Ep300"
"4561","Ep400"
"4562","Epas1"
"4563","Epb41"
"4564","Epb41l1"
"4565","Epb41l2"
"4566","Epb41l3"
"4567","Epb41l4aos"
"4568","Epb41l4b"
"4569","Epb41l5"
"4570","Epc1"
"4571","Epc2"
"4572","Epcam"
"4573","Epdr1"
"4574","Epg5"
"4575","Epgn"
"4576","Epha1"
"4577","Epha2"
"4578","Epha4"
"4579","Epha7"
"4580","Ephb2"
"4581","Ephb3"
"4582","Ephb4"
"4583","Ephb6"
"4584","Ephx1"
"4585","Epm2a"
"4586","Epm2aip1"
"4587","Epn1"
"4588","Epn2"
"4589","Epop"
"4590","Epor"
"4591","Eprs"
"4592","Eps15"
"4593","Eps15l1"
"4594","Eps8"
"4595","Eps8l1"
"4596","Epsti1"
"4597","Eqtn"
"4598","Eral1"
"4599","Erap1"
"4600","Erbb2"
"4601","Erbb3"
"4602","Erbin"
"4603","Erc1"
"4604","Ercc1"
"4605","Ercc2"
"4606","Ercc3"
"4607","Ercc4"
"4608","Ercc5"
"4609","Ercc6"
"4610","Ercc6l"
"4611","Ercc6l2"
"4612","Ercc8"
"4613","Erdr1"
"4614","Ereg"
"4615","Erf"
"4616","Erfe"
"4617","Erg"
"4618","Erg28"
"4619","Ergic1"
"4620","Ergic2"
"4621","Ergic3"
"4622","Erh"
"4623","Eri1"
"4624","Eri2"
"4625","Eri3"
"4626","Erich1"
"4627","Erich2"
"4628","Erich2os"
"4629","Erlec1"
"4630","Erlin1"
"4631","Erlin2"
"4632","Ermap"
"4633","Ermard"
"4634","Ermp1"
"4635","Ern1"
"4636","Ero1l"
"4637","Ero1lb"
"4638","Erp27"
"4639","Erp29"
"4640","Erp44"
"4641","Errfi1"
"4642","Esam"
"4643","Esco1"
"4644","Esco2"
"4645","Esd"
"4646","Esd-ps"
"4647","Esf1"
"4648","Espl1"
"4649","Espn"
"4650","Esr1"
"4651","Esrp2"
"4652","Esrra"
"4653","Ess2"
"4654","Esyt1"
"4655","Esyt2"
"4656","Esyt3"
"4657","Etaa1"
"4658","Etaa1os"
"4659","Etf1"
"4660","Etfa"
"4661","Etfb"
"4662","Etfbkmt"
"4663","Etfbl"
"4664","Etfdh"
"4665","Etfrf1"
"4666","Ethe1"
"4667","Etl4"
"4668","Etnk1"
"4669","Etnk2"
"4670","Etohd2"
"4671","Ets1"
"4672","Ets2"
"4673","Etv1"
"4674","Etv2"
"4675","Etv3"
"4676","ETV3L"
"4677","Etv4"
"4678","Etv5"
"4679","Etv6"
"4680","Eva1b"
"4681","Evi2"
"4682","Evi2a"
"4683","Evi2b"
"4684","Evi5"
"4685","Evi5l"
"4686","Evl"
"4687","Ewsr1"
"4688","Exd1"
"4689","Exd2"
"4690","Exo1"
"4691","Exo5"
"4692","Exoc1"
"4693","Exoc2"
"4694","Exoc3"
"4695","Exoc3l"
"4696","Exoc3l2"
"4697","Exoc3l4"
"4698","Exoc4"
"4699","Exoc5"
"4700","Exoc6"
"4701","Exoc6b"
"4702","Exoc7"
"4703","Exoc8"
"4704","Exog"
"4705","Exosc1"
"4706","Exosc10"
"4707","Exosc2"
"4708","Exosc3"
"4709","Exosc4"
"4710","Exosc5"
"4711","Exosc6"
"4712","Exosc7"
"4713","Exosc8"
"4714","Exosc9"
"4715","Ext1"
"4716","Ext2"
"4717","Extl1"
"4718","Extl2"
"4719","Extl3"
"4720","Eya1"
"4721","Eya3"
"4722","Eya4"
"4723","Ezh1"
"4724","Ezh2"
"4725","Ezr"
"4726","F10"
"4727","F11r"
"4728","F13a1"
"4729","F2r"
"4730","F2rl1"
"4731","F2rl2"
"4732","F2rl3"
"4733","F3"
"4734","F420014N23Rik"
"4735","F5"
"4736","F530104D19Rik"
"4737","F630028O10Rik"
"4738","F630040K05Rik"
"4739","F630206G17Rik"
"4740","F7"
"4741","F730016J06Rik"
"4742","F730035P03Rik"
"4743","F730043M19Rik"
"4744","F730048M01Rik"
"4745","F730311O21Rik"
"4746","F8"
"4747","F830016B08Rik"
"4748","F830045P16Rik"
"4749","F830208F22Rik"
"4750","F8a"
"4751","F9"
"4752","Faah"
"4753","Faap100"
"4754","Faap20"
"4755","Faap24"
"4756","Fabp3"
"4757","Fabp3-ps1"
"4758","Fabp4"
"4759","Fabp5"
"4760","Fabp7"
"4761","Fadd"
"4762","Faddos"
"4763","Fads1"
"4764","Fads2"
"4765","Fads3"
"4766","Fads6"
"4767","Faf1"
"4768","Faf2"
"4769","Fah"
"4770","Fahd1"
"4771","Fahd2a"
"4772","Faim"
"4773","Fam102a"
"4774","Fam102b"
"4775","Fam104a"
"4776","Fam107b"
"4777","Fam110a"
"4778","Fam110b"
"4779","Fam110c"
"4780","Fam111a"
"4781","Fam114a1"
"4782","Fam114a2"
"4783","Fam117a"
"4784","Fam117b"
"4785","Fam118a"
"4786","Fam118b"
"4787","Fam120a"
"4788","Fam120b"
"4789","Fam120c"
"4790","Fam122a"
"4791","Fam122b"
"4792","Fam124a"
"4793","Fam126a"
"4794","Fam126b"
"4795","Fam129a"
"4796","Fam129b"
"4797","Fam129c"
"4798","Fam131a"
"4799","Fam131b"
"4800","Fam133b"
"4801","Fam135a"
"4802","Fam136a"
"4803","Fam13a"
"4804","Fam13b"
"4805","Fam149a"
"4806","Fam149b"
"4807","Fam151b"
"4808","Fam160a1"
"4809","Fam160a2"
"4810","Fam160b1"
"4811","Fam160b2"
"4812","Fam161a"
"4813","Fam161b"
"4814","Fam162a"
"4815","Fam167a"
"4816","Fam167b"
"4817","Fam168a"
"4818","Fam168b"
"4819","Fam169a"
"4820","Fam169b"
"4821","Fam170b"
"4822","Fam171a1"
"4823","Fam171a2"
"4824","Fam171b"
"4825","Fam172a"
"4826","Fam173a"
"4827","Fam174a"
"4828","Fam174b"
"4829","Fam174c"
"4830","Fam177a"
"4831","Fam177a2"
"4832","Fam178b"
"4833","Fam185a"
"4834","Fam187b"
"4835","Fam189a2"
"4836","Fam189b"
"4837","Fam192a"
"4838","Fam193a"
"4839","Fam193b"
"4840","Fam199x"
"4841","Fam204a"
"4842","Fam207a"
"4843","Fam209"
"4844","Fam20a"
"4845","Fam20b"
"4846","Fam20c"
"4847","Fam210a"
"4848","Fam210b"
"4849","Fam214a"
"4850","Fam214b"
"4851","Fam216a"
"4852","Fam217b"
"4853","Fam219a"
"4854","Fam219b"
"4855","Fam220-ps"
"4856","Fam220a"
"4857","Fam221a"
"4858","Fam221b"
"4859","Fam222a"
"4860","Fam222b"
"4861","Fam227a"
"4862","Fam229b"
"4863","Fam234a"
"4864","Fam234b"
"4865","Fam241a"
"4866","Fam241b"
"4867","Fam32a"
"4868","Fam3a"
"4869","Fam3b"
"4870","Fam3c"
"4871","Fam43a"
"4872","Fam45a"
"4873","Fam49a"
"4874","Fam49b"
"4875","Fam50a"
"4876","Fam53a"
"4877","Fam53b"
"4878","Fam53c"
"4879","Fam57a"
"4880","Fam57b"
"4881","Fam71e1"
"4882","Fam71f2"
"4883","Fam72a"
"4884","Fam76a"
"4885","Fam76b"
"4886","Fam78a"
"4887","Fam78b"
"4888","Fam83c"
"4889","Fam83d"
"4890","Fam83f"
"4891","Fam83g"
"4892","Fam83h"
"4893","Fam89a"
"4894","Fam89b"
"4895","Fam8a1"
"4896","Fam91a1"
"4897","Fam92a"
"4898","Fam98a"
"4899","Fam98b"
"4900","Fam98c"
"4901","Fan1"
"4902","Fanca"
"4903","Fancb"
"4904","Fancc"
"4905","Fancd2"
"4906","Fance"
"4907","Fancf"
"4908","Fancg"
"4909","Fanci"
"4910","Fancl"
"4911","Fancm"
"4912","Fap"
"4913","Far1"
"4914","Far2"
"4915","Farp1"
"4916","Farp2"
"4917","Fars2"
"4918","Farsa"
"4919","Farsb"
"4920","Fas"
"4921","Fasn"
"4922","Fastk"
"4923","Fastkd1"
"4924","Fastkd2"
"4925","Fastkd3"
"4926","Fastkd5"
"4927","Fat1"
"4928","Fat2"
"4929","Fat3"
"4930","Fat4"
"4931","Fau"
"4932","Fbf1"
"4933","Fbh1"
"4934","Fbl"
"4935","Fblim1"
"4936","Fbln2"
"4937","Fbln5"
"4938","Fbn1"
"4939","Fbp1"
"4940","Fbrs"
"4941","Fbrsl1"
"4942","Fbxl12"
"4943","Fbxl12os"
"4944","Fbxl14"
"4945","Fbxl15"
"4946","Fbxl16"
"4947","Fbxl17"
"4948","Fbxl18"
"4949","Fbxl19"
"4950","Fbxl2"
"4951","Fbxl20"
"4952","Fbxl21"
"4953","Fbxl22"
"4954","Fbxl3"
"4955","Fbxl4"
"4956","Fbxl5"
"4957","Fbxl6"
"4958","Fbxl8"
"4959","Fbxo10"
"4960","Fbxo11"
"4961","Fbxo17"
"4962","Fbxo2"
"4963","Fbxo21"
"4964","Fbxo22"
"4965","Fbxo24"
"4966","Fbxo25"
"4967","Fbxo28"
"4968","Fbxo3"
"4969","Fbxo30"
"4970","Fbxo31"
"4971","Fbxo32"
"4972","Fbxo33"
"4973","Fbxo34"
"4974","Fbxo36"
"4975","Fbxo38"
"4976","Fbxo39"
"4977","Fbxo4"
"4978","Fbxo40"
"4979","Fbxo42"
"4980","Fbxo44"
"4981","Fbxo45"
"4982","Fbxo46"
"4983","Fbxo47"
"4984","Fbxo48"
"4985","Fbxo5"
"4986","Fbxo6"
"4987","Fbxo7"
"4988","Fbxo8"
"4989","Fbxo9"
"4990","Fbxw10"
"4991","Fbxw11"
"4992","Fbxw17"
"4993","Fbxw2"
"4994","Fbxw4"
"4995","Fbxw5"
"4996","Fbxw7"
"4997","Fbxw8"
"4998","Fbxw9"
"4999","Fcer1g"
"5000","Fcf1"
"5001","Fcgr1"
"5002","Fcgr2b"
"5003","Fcgr3"
"5004","Fcgr4"
"5005","Fcgrt"
"5006","Fcho1"
"5007","Fcho2"
"5008","Fchsd1"
"5009","Fchsd2"
"5010","Fcmr"
"5011","Fcna"
"5012","Fcnb"
"5013","Fcor"
"5014","Fcrl1"
"5015","Fcrl5"
"5016","Fcrla"
"5017","Fcrlb"
"5018","Fcrls"
"5019","Fcsk"
"5020","Fdft1"
"5021","Fdps"
"5022","Fdx1"
"5023","Fdx2"
"5024","Fdxacb1"
"5025","Fdxr"
"5026","Fech"
"5027","Fem1a"
"5028","Fem1al"
"5029","Fem1b"
"5030","Fem1c"
"5031","Fen1"
"5032","Fer"
"5033","Fer1l5"
"5034","Fermt2"
"5035","Fermt3"
"5036","Fes"
"5037","Fetub"
"5038","Fez2"
"5039","Ffar2"
"5040","Ffar4"
"5041","Fgd1"
"5042","Fgd2"
"5043","Fgd3"
"5044","Fgd4"
"5045","Fgd6"
"5046","Fgf1"
"5047","Fgf11"
"5048","Fgf13"
"5049","Fgf2"
"5050","Fgf7"
"5051","Fgfbp3"
"5052","Fgfr1"
"5053","Fgfr1op"
"5054","Fgfr1op2"
"5055","Fgfr2"
"5056","Fgfr3"
"5057","Fgfrl1"
"5058","Fggy"
"5059","Fgl2"
"5060","Fgr"
"5061","Fh1"
"5062","Fhad1"
"5063","Fhdc1"
"5064","Fhit"
"5065","Fhl2"
"5066","Fhl3"
"5067","Fhl4"
"5068","Fhod1"
"5069","Fhod3"
"5070","Fibp"
"5071","Ficd"
"5072","Fig4"
"5073","Fignl1"
"5074","Fignl2"
"5075","Filip1"
"5076","Filip1l"
"5077","Fip1l1"
"5078","Firre"
"5079","Fis1"
"5080","Fitm2"
"5081","Fiz1"
"5082","Fjx1"
"5083","Fkbp10"
"5084","Fkbp11"
"5085","Fkbp14"
"5086","Fkbp15"
"5087","Fkbp1a"
"5088","Fkbp1b"
"5089","Fkbp2"
"5090","Fkbp3"
"5091","Fkbp4"
"5092","Fkbp5"
"5093","Fkbp7"
"5094","Fkbp8"
"5095","Fkbp9"
"5096","Fkbpl"
"5097","Fkrp"
"5098","Fktn"
"5099","Flad1"
"5100","Flcn"
"5101","Fli1"
"5102","Flicr"
"5103","Flii"
"5104","Flna"
"5105","Flnb"
"5106","Flnc"
"5107","Flot1"
"5108","Flot2"
"5109","Flrt2"
"5110","Flrt3"
"5111","Flt1"
"5112","Flt3"
"5113","Flt3l"
"5114","Flt4"
"5115","Flvcr1"
"5116","Flvcr2"
"5117","Flywch1"
"5118","Flywch2"
"5119","Fmc1"
"5120","Fmn1"
"5121","Fmnl1"
"5122","Fmnl2"
"5123","Fmnl3"
"5124","Fmo1"
"5125","Fmo5"
"5126","Fmod"
"5127","Fmr1"
"5128","Fmr1nb"
"5129","Fn1"
"5130","Fn3k"
"5131","Fn3krp"
"5132","Fnbp1"
"5133","Fnbp1l"
"5134","Fnbp4"
"5135","Fndc1"
"5136","Fndc10"
"5137","Fndc3a"
"5138","Fndc3b"
"5139","Fndc3c1"
"5140","Fndc4"
"5141","Fndc7"
"5142","Fndc9"
"5143","Fnip1"
"5144","Fnip2"
"5145","Fnta"
"5146","Fntb"
"5147","Focad"
"5148","Folr1"
"5149","Folr2"
"5150","Fopnl"
"5151","Fos"
"5152","Fosb"
"5153","Fosl1"
"5154","Fosl2"
"5155","Foxc1"
"5156","Foxd2"
"5157","Foxd2os"
"5158","Foxf1"
"5159","Foxi1"
"5160","Foxj1"
"5161","Foxj2"
"5162","Foxj3"
"5163","Foxk1"
"5164","Foxk2"
"5165","Foxm1"
"5166","Foxn2"
"5167","Foxn3"
"5168","Foxo1"
"5169","Foxo3"
"5170","Foxo4"
"5171","Foxp1"
"5172","Foxp3"
"5173","Foxp4"
"5174","Foxq1"
"5175","Foxred1"
"5176","Foxred2"
"5177","Foxs1"
"5178","Fpgs"
"5179","Fpgt"
"5180","Fpr1"
"5181","Fpr2"
"5182","Fpr3"
"5183","Fra10ac1"
"5184","Frat1"
"5185","Frat2"
"5186","Frg1"
"5187","Frg2f1"
"5188","Frk"
"5189","Frmd4a"
"5190","Frmd4b"
"5191","Frmd5"
"5192","Frmd6"
"5193","Frmd8"
"5194","Frmpd1"
"5195","Frrs1"
"5196","Frs2"
"5197","Frs3"
"5198","Fry"
"5199","Fryl"
"5200","Fsbp"
"5201","Fscn1"
"5202","Fscn2"
"5203","Fsd1l"
"5204","Fsd2"
"5205","Fsip1"
"5206","Fst"
"5207","Fstl1"
"5208","Fstl3"
"5209","Fth-ps2"
"5210","Fth1"
"5211","Ftl1"
"5212","Ftl1-ps1"
"5213","Ftl1-ps2"
"5214","Ftl2-ps"
"5215","Fto"
"5216","Ftsj1"
"5217","Ftsj3"
"5218","Ftx"
"5219","Fubp1"
"5220","Fubp3"
"5221","Fuca1"
"5222","Fuca2"
"5223","Fundc1"
"5224","Fundc2"
"5225","Fuom"
"5226","Furin"
"5227","Fus"
"5228","Fut10"
"5229","Fut11"
"5230","Fut4"
"5231","Fut7"
"5232","Fut8"
"5233","Fuz"
"5234","Fv1"
"5235","Fxn"
"5236","Fxr1"
"5237","Fxr2"
"5238","Fxyd2"
"5239","Fxyd4"
"5240","Fxyd5"
"5241","Fxyd6"
"5242","Fxyd7"
"5243","Fyb"
"5244","Fyco1"
"5245","Fyn"
"5246","Fyttd1"
"5247","Fzd1"
"5248","Fzd2"
"5249","Fzd3"
"5250","Fzd4"
"5251","Fzd5"
"5252","Fzd6"
"5253","Fzd7"
"5254","Fzd8"
"5255","Fzr1"
"5256","G0s2"
"5257","G2e3"
"5258","G3bp1"
"5259","G3bp2"
"5260","G430095P16Rik"
"5261","G530011O06Rik"
"5262","G630030J09Rik"
"5263","G6pc3"
"5264","G6pd2"
"5265","G6pdx"
"5266","G730003C15Rik"
"5267","G730013B05Rik"
"5268","Gaa"
"5269","Gab1"
"5270","Gab2"
"5271","Gab3"
"5272","Gabarap"
"5273","Gabarapl1"
"5274","Gabarapl2"
"5275","Gabbr1"
"5276","Gabbr2"
"5277","Gabpa"
"5278","Gabpb1"
"5279","Gabpb2"
"5280","Gabrb1"
"5281","Gabrd"
"5282","Gabrr2"
"5283","Gabrr3"
"5284","Gad1-ps"
"5285","Gad1os"
"5286","Gad2"
"5287","Gadd45a"
"5288","Gadd45b"
"5289","Gadd45g"
"5290","Gadd45gip1"
"5291","Gadl1"
"5292","Gak"
"5293","Gal3st2b"
"5294","Gal3st4"
"5295","Galc"
"5296","Gale"
"5297","Galk1"
"5298","Galk2"
"5299","Galm"
"5300","Galns"
"5301","Galnt1"
"5302","Galnt10"
"5303","Galnt11"
"5304","Galnt12"
"5305","Galnt15"
"5306","Galnt2"
"5307","Galnt2l"
"5308","Galnt3"
"5309","Galnt4"
"5310","Galnt6"
"5311","Galnt6os"
"5312","Galnt7"
"5313","Galnt9"
"5314","Galr2"
"5315","Galt"
"5316","Gamt"
"5317","Gan"
"5318","Ganab"
"5319","Ganc"
"5320","Gapdh"
"5321","Gapdh-ps14"
"5322","Gapdh-ps15"
"5323","Gapdh-ps16"
"5324","Gapdhs"
"5325","Gapt"
"5326","Gapvd1"
"5327","Gar1"
"5328","Garem1"
"5329","Garem2"
"5330","Garnl3"
"5331","Gars"
"5332","Gart"
"5333","Gas2"
"5334","Gas2l1"
"5335","Gas2l3"
"5336","Gas5"
"5337","Gas6"
"5338","Gas7"
"5339","Gas8"
"5340","Gask1b"
"5341","Gata1"
"5342","Gata2"
"5343","Gata3"
"5344","Gatad1"
"5345","Gatad2a"
"5346","Gatad2b"
"5347","Gatb"
"5348","Gatc"
"5349","Gatd1"
"5350","Gatd3a"
"5351","Gatm"
"5352","Gba"
"5353","Gba2"
"5354","Gbe1"
"5355","Gbf1"
"5356","Gbgt1"
"5357","Gbp10"
"5358","Gbp11"
"5359","Gbp2"
"5360","Gbp2b"
"5361","Gbp3"
"5362","Gbp4"
"5363","Gbp5"
"5364","Gbp6"
"5365","Gbp7"
"5366","Gbp8"
"5367","Gbp9"
"5368","Gbx2"
"5369","Gca"
"5370","Gcat"
"5371","Gcc1"
"5372","Gcc2"
"5373","Gcdh"
"5374","Gcfc2"
"5375","Gch1"
"5376","Gchfr"
"5377","Gclc"
"5378","Gclm"
"5379","Gcm2"
"5380","Gcn1"
"5381","Gcnt1"
"5382","Gcnt2"
"5383","Gcnt4"
"5384","Gcnt7"
"5385","Gcsh"
