"","x"
"WT0_1",1.37950477993415
"WT0_2",1.40125748874002
"WT0_3",1.3515024621611
"WT4_1",0.83667017048347
"WT4_2",0.826946084991553
"WT4_3",0.938245418290573
"WT8_1",0.812644141161656
"WT8_2",0.87255789814848
"WT8_3",0.829797951207096
"WT24_1",1.07129222893509
"WT24_2",1.1398485664409
"WT24_3",1.01054909587978
"KO0_1",1.32787931095108
"KO0_2",1.41360842848001
"KO0_3",1.29955309434709
"KO4_1",0.78556497524944
"KO4_2",0.913355993844272
"KO4_3",0.79808078420342
"KO8_1",0.920421824722253
"KO8_2",0.899834541686505
"KO8_3",0.896002948953458
"KO24_1",1.15060745674382
"KO24_2",1.09111432614171
