"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"278","Gm6139",1530.65284447788,-2.62749916465904,0.162826960594663,-16.1367574206576,1.40743675374729e-58,5.1723300700213e-55
"279","Gm6311",1621.68361829242,-2.41237898742704,0.165352825319175,-14.5892819355854,3.28638443920034e-48,4.64517800540817e-45
"280","Gm6410",24.4903758226371,-7.24524605917345,1.28986603868626,-5.61705312169688,1.94241719114739e-08,3.32710285298693e-06
"281","Gm6433",203.822186802442,-2.68182836458707,0.17930657189935,-14.956665202949,1.40912355745919e-50,2.15772044735939e-47
"282","Gm6475",33.5149025844856,-5.62474914574435,0.902372134635796,-6.23329215281514,4.567332251184e-10,9.87349766064777e-08
"283","Gm6553",2437.63457336842,-2.67516525720103,0.718929901835272,-3.72103768444171,0.000198405825180053,0.0112870186925185
"284","Gm6576",320.846479271832,-2.50982508169141,0.202619897462539,-12.3868638427055,3.07848599120936e-35,2.26268720353888e-32
"285","Gm6969",1536.6883855471,-3.86469590404291,0.714249265732728,-5.41085037039308,6.27261678928741e-08,1.00225507394049e-05
"286","Gm7143",1719.59273675946,-1.3625382338264,0.15209240572729,-8.95862109163757,3.28763794203541e-19,1.40489179499769e-16
"287","Gm7432",924.595173364447,-2.33284391928428,0.164069351730379,-14.2186453148052,7.01987116647685e-46,8.59934217893415e-43
"288","Gm7760",93.3665119906863,-3.15606387540778,0.914669433940112,-3.45049671312666,0.000559555981055169,0.0241357773518515
"289","Gm7889",50.295617164095,-1.99958825237923,0.426926837665712,-4.68367897251971,2.81771200745577e-06,0.00030456151845294
"290","Gm7899",120.036955729922,1.29517903833508,0.375455825875978,3.4496176356121,0.000561381081135257,0.0241506639419134
"291","Gm7995",8.0465086460572,-7.30929836514882,1.39901452480723,-5.22460505987666,1.74527213377646e-07,2.5862399563018e-05
"292","Gm8494",176.492029555407,0.831922804205661,0.256954750168319,3.23762375928333,0.00120529649166447,0.0426730694303171
"293","Gm8775",496.07000220769,0.470432685988553,0.127412030637846,3.69221559089427,0.000222308886068546,0.0122670443889175
"294","Gm8801",413.978690918813,-0.913310538314751,0.148065107236273,-6.16830362914164,6.90265031035987e-10,1.47483952852166e-07
"295","Gm8810",418.017364164821,-7.23102059445656,1.68265032317489,-4.2973994625412,1.72813599523278e-05,0.0014433863142001
"296","Gm9830",228.470003437057,0.823980008712926,0.236848210657126,3.47893702226766,0.000503406876232726,0.0223937444295271
"297","Gnb2",32779.6238097635,-0.257540202665827,0.0575334052940101,-4.47635945325557,7.59266109126525e-06,0.000708198718538065
"298","Gpr31a",4899.18244827079,-2.1940230160936,0.632021434231143,-3.47143767167111,0.000517679492635727,0.0228118438794575
"299","Gpr31b",6081.37237576234,-2.97762640275313,0.601816561462686,-4.94773090909321,7.50836084873943e-07,9.1977420397058e-05
"300","Gpr31c",10134.0490407217,-1.5852150465455,0.458632562850189,-3.45639445375208,0.000547453555451461,0.0237812271428383
"301","Grk5",4590.3564427348,-2.04625588619545,0.322469484121342,-6.34557992912428,2.21589112008552e-10,4.90566257006884e-08
"302","Guca1b",7.72684997054236,6.17482961971436,1.32601376598095,4.65668590940034,3.21340110466405e-06,0.000341307776290185
"303","H13",13373.5320078549,-0.32034349122522,0.0988752779440983,-3.2398744952842,0.00119582321124127,0.0426730694303171
"304","H2-Bl",180.769109701589,-5.11062672424714,0.409685329939635,-12.4745172715854,1.02827466125518e-35,7.87272787523499e-33
"305","H2-T10",8347.79303940843,-2.81488970857714,0.340445780878254,-8.26824671263517,1.35943352430965e-16,4.80376750176726e-14
"306","H2-T24",28826.3897886849,-1.8441476474433,0.224491180869641,-8.21478884069915,2.12537920794393e-16,7.23219313814254e-14
"307","Hba-a1",30.2850797419644,2.49738453708133,0.517155845358663,4.82907533482353,1.37168510780297e-06,0.000153687279609022
"308","Hba-a2",20.0673305950397,2.4973681492283,0.525928421202368,4.74849437404213,2.04936587900903e-06,0.000222823065247283
"309","Hbb-bs",12.3382601937017,3.67024645056839,0.800291233206503,4.58613851842776,4.51519096841343e-06,0.000450905619807591
"310","Hbb-bt",8.46206885186438,2.82990476991619,0.789565078006523,3.58413112325215,0.000338202161844368,0.0168871324018757
"311","Hddc3",121.107235568874,-2.75367264946222,0.275373655376855,-9.99976793602042,1.5275460301898e-23,7.79684952909375e-21
"312","Hid1",84.5974489099875,-1.47862758576603,0.448610496613932,-3.29601647069466,0.000980662656540402,0.0365417524597441
"313","Hmga1b",12071.8034427039,-1.94514980882734,0.269083599456174,-7.22879362680797,4.87303278495542e-13,1.37756888343932e-10
