"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","0610009E02Rik",18.4792197947492,0.814650023423921,0.312855991833974,2.6039137644397,0.00921659435303254,0.0212381123908539
"2","0610009L18Rik",58.6211666862553,-1.20332088850603,0.283828515670677,-4.23960533233464,2.23913109133247e-05,8.0238590698257e-05
"3","0610010F05Rik",1737.22103066611,-0.269852151202646,0.109080452136167,-2.47388185433797,0.0133653887751775,0.029620737881864
"4","0610010K14Rik",137.693621251761,-0.669573344119103,0.215277329989984,-3.11028264866651,0.00186908396128653,0.00494230671854225
"5","0610012G03Rik",1838.94726496655,-0.727798571835768,0.164174734685725,-4.43307292823694,9.28994248718286e-06,3.50611093661347e-05
"6","0610030E20Rik",1791.96097493262,0.66310655786008,0.0872365013408603,7.60125116972671,2.93281251871672e-14,2.64716312098297e-13
"7","0610039K10Rik",16.9938250050351,-1.53388620837174,0.417763804744376,-3.67165893969752,0.000240981137403667,0.000739699369931862
"8","0610040J01Rik",34.807290531489,-3.50159127032381,1.04312855582709,-3.35681661743735,0.000788453885824063,0.00221884022060881
"9","1110002J07Rik",414.538451683879,1.77650295770383,0.320446636514787,5.54383399690279,2.95919397877624e-08,1.49616628468807e-07
"10","1110002L01Rik",88.2616860582189,0.686530380519231,0.228525983210614,3.00416771377157,0.00266308479985747,0.00684712660859931
"11","1110004F10Rik",4842.55650742442,0.388754445942129,0.0679794029831661,5.71870932785917,1.07336228335581e-08,5.69713689965778e-08
"12","1110012L19Rik",559.644530302202,0.488893224793726,0.113234576138333,4.31752598425827,1.57787838095441e-05,5.77744610935252e-05
"13","1110032F04Rik",78.8047595040395,2.2947246078089,0.67506534689531,3.39926292819289,0.000675677277184523,0.00191677266792629
"14","1110038B12Rik",1087.15863696847,-0.236499287392,0.0852802542259282,-2.77320101280955,0.00555078216309857,0.0133732846557916
"15","1110046J04Rik",57.0296615616058,0.728846281023012,0.271593105778373,2.68359640033635,0.00728349738365404,0.0171562988927033
"16","1110051M20Rik",423.583567933075,-0.44499812705806,0.183568831132556,-2.42414861124613,0.0153443248311429,0.0335103124335534
"17","1110059E24Rik",1212.2391427538,0.37873795754394,0.133607164469813,2.83471293659189,0.00458668796198248,0.0112363571014844
"18","1190005I06Rik",12.5654419410687,-2.51844458697498,0.695011852495291,-3.62359947953843,0.000290531387272498,0.000879807632300253
"19","1200007C13Rik",14.9096474706664,4.05129002120212,1.1538243280496,3.5111844348527,0.000446114769051555,0.00130519479626651
"20","1300002E11Rik",153.575317795486,1.58193650723226,0.187548142832571,8.43482896359305,3.31687520003464e-17,3.83088566972288e-16
"21","1500002C15Rik",44.796862921647,-1.0139574753079,0.278190616335979,-3.64482989635895,0.000267568716603328,0.000815241438262121
"22","1500011B03Rik",1269.4716363097,0.450822060290832,0.0871091897231912,5.17536739491459,2.27462936022313e-07,1.04510514675349e-06
"23","1600010M07Rik",94.4085627584,0.79729256145708,0.251598254812144,3.16891133466876,0.0015301106543155,0.0041020706683968
"24","1600012H06Rik",3012.46505599317,0.585612839838632,0.0986924730910935,5.93371329643457,2.9615881294539e-09,1.67442752405761e-08
"25","1600014C10Rik",14050.8632061549,2.35919817837053,0.176503994723082,13.3662593986719,9.52097872678501e-41,4.09552021924618e-39
"26","1600022D10Rik",19.5468425956104,2.20528935988533,0.480561784293448,4.58898196228334,4.45412911006431e-06,1.75879344620754e-05
"27","1700001C19Rik",11.9245332985455,-3.12466335350867,0.843203066600717,-3.70570681876836,0.000210802032797335,0.000652748479621278
"28","1700003D09Rik",4.66718865300488,3.91822359591058,1.63470513609978,2.39689929968594,0.0165344671046818,0.03582659148949
"29","1700003F12Rik",14.3593831129892,-1.90339433497664,0.802852251166938,-2.37079030694635,0.017750098276267,0.0382255984559954
"30","1700003N22Rik",26.4692210505609,0.860511141587813,0.267934706256778,3.21164493249013,0.00131977380993464,0.00357723856297342
"31","1700008J07Rik",77.7324190613873,-0.920733608195508,0.197780539661691,-4.65532963844901,3.23462771461503e-06,1.30003834503895e-05
"32","1700011B04Rik",4.5278872689847,3.57620353127122,1.15742446490656,3.08979431462072,0.00200295151086774,0.00527394823659259
"33","1700012B09Rik",23.503717509694,6.02918729596461,1.02102070126576,5.90505881858248,3.52520954433717e-09,1.97368380637602e-08
"34","1700016A09Rik",16.4683293416806,-1.31864571672628,0.507298007510551,-2.59935126336733,0.00934001445695082,0.0214862612815338
"35","1700019D03Rik",22.7764827727872,-5.21278612819211,0.915476382806424,-5.69406947693412,1.24046567967909e-08,6.54118147498735e-08
