"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1700012D14Rik",12.9137585676156,-0.816330603297712,0.607742946746073,-1.34321691048566,0.179201747520308,0.959460345804091
"1700013M08Rik",0.291387380201721,-1.84391423796849,5.85730742421643,-0.314805780954064,0.752909122182523,NA
"1700014D04Rik",3.45971084052911,0.510850245795486,1.80668652545196,0.282755330600417,0.777364398479841,0.999991675331316
"1700015I17Rik",0.560881576017724,0.0603356327295763,5.88952247835913,0.0102445712621486,0.991826157733951,NA
"1700015O11Rik",0.361299062126405,0.0604180138353741,5.88952247815695,0.0102585590019314,0.991814997718782,NA
"1700016A09Rik",16.4683293416806,0.740822365594218,0.794393143389602,0.932563897056308,0.351045181186838,0.999991675331316
"1700016B15Rik",0.73856117458938,-1.84338911585836,5.28819441228059,-0.348585731185964,0.72740034146775,NA
"1700016D06Rik",0.196879899437908,0.0602936136701519,5.88952247765303,0.0102374367190087,0.991831849977267,NA
"1700016D08Rik",0.363471797496975,-0.901438631015722,5.88952247760156,-0.153058016918007,0.878352523342574,NA
"1700016F12Rik",2.52098495046681,-0.395523161600872,2.92086481483525,-0.135413032329324,0.892285320728667,0.999991675331316
"1700016P03Rik",0.384627693058026,-2.42977055390352,5.82849712642636,-0.416877713276542,0.676767855774718,NA
"1700017B05Rik",10196.2275394982,0.340033138457525,0.403419733015717,0.842876811988465,0.399297343217423,0.999991675331316
"1700017G19Rik",2.16913296397281,0.060331646249429,3.62836674749667,0.0166277695856004,0.986733570692958,NA
"1700018A14Rik",0.827856854427178,2.3784177260688,4.06099387089839,0.585673803428477,0.558094741549449,NA
"1700018A23Rik",0.698959723798622,0.0601435762807772,5.88952247760408,0.0102119614127433,0.991852175268341,NA
"1700018B08Rik",0.234194222160553,0.0604644829513727,5.88952247802216,0.010266449135224,0.99180870263475,NA
"1700018L02Rik",11.2881421595987,-0.0152436349797787,0.929712035797435,-0.0163960822199144,0.986918405265851,0.999991675331316
"1700018M17Rik",4.31546778824474,0.152050679218996,0.876912935357932,0.173393130706793,0.862342424228841,0.999991675331316
"1700019A23Rik",0.64844432220377,0.0602693751471648,3.63304306564408,0.0165892267331216,0.986764319198718,NA
"1700019D03Rik",22.7764827727872,-0.311081851013534,0.482769989489808,-0.644368659581109,0.519336402433583,0.999991675331316
"1700019L13Rik",11.0309908336271,0.517553472583219,0.818891333611289,0.632017279143525,0.527375586388228,0.999991675331316
"1700020A23Rik",0.512622333419187,0.0604634283523624,5.88952247802403,0.0102662700716354,0.991808845499293,NA
"1700020D05Rik",12.759212271127,-0.228865108655184,0.795441734811724,-0.287720770282885,0.773560489637066,0.999991675331316
"1700020L24Rik",52.4454606440548,-0.0154478535338691,0.381255737157369,-0.0405183503572898,0.96767987758453,0.999991675331316
"1700020N01Rik",7.59784936036765,-0.326097767879179,1.54732395417966,-0.210749511760816,0.833082737371185,0.999991675331316
"1700021J08Rik",15.3124514761395,-0.106798131262031,0.934563136546789,-0.114275993868804,0.909019011936005,0.999991675331316
"1700022E09Rik",0.675434514943789,-2.42976914433383,5.8284971827004,-0.416877467410577,0.67676803562086,NA
"1700022I11Rik",39.7154941068774,-0.286171767045078,0.363246988330185,-0.787815938572774,0.43080437671452,0.999991675331316
"1700022N22Rik",19.5246958739842,-0.739909830375043,0.679200595693511,-1.08938336489464,0.275984864061951,0.999991675331316
"1700023B13Rik",45.7584727306442,1.26464344493291,0.287600119964434,4.39722850285774,1.09641900369802e-05,0.00108416819952405
"1700023H06Rik",0.644083429462861,0.0602985999026228,5.88952247736075,0.0102382833471491,0.991831174501145,NA
